지역코드,동코드,읍면동,
42150,13000,남항진동,
42150,13100,유천동,
42150,13200,지변동,
42150,13300,죽헌동,
42150,13400,대전동,
42150,13500,운정동,
42150,13600,난곡동,
42150,13700,저동,
42150,13800,안현동,
42150,13900,운산동,
42150,25000,주문진읍,
42150,31000,성산면,
42150,32000,왕산면,
42150,33000,구정면,
42150,34000,강동면,
42150,35000,옥계면,
42150,36000,사천면,
42150,37000,연곡면,
42170,10100,천곡동,
42170,10200,평릉동,
42170,10300,송정동,
42170,10400,용정동,
42170,10500,지흥동,
42170,10600,효가동,
42170,10700,동회동,
42170,10800,나안동,
42170,10900,쇄운동,
42170,11000,부곡동,
42170,11100,발한동,
42170,11200,북평동,
42170,11300,구미동,
42170,11400,추암동,
42170,11500,구호동,
42170,11600,단봉동,
42170,11700,지가동,
42170,11800,이도동,
42170,11900,귀운동,
42170,12000,대구동,
42170,12100,호현동,
42170,12200,내동,
42170,12300,묵호진동,
42170,12400,삼화동,
42170,12500,이기동,
42170,12600,이로동,
42170,12700,어달동,
42170,12800,대진동,
42170,12900,망상동,
42170,13000,심곡동,
42170,13100,초구동,
42170,13200,괴란동,
42170,13300,만우동,
42170,13400,신흥동,
42170,13500,비천동,
42170,13600,달방동,
42190,10100,황지동,
42190,10200,장성동,
42190,10300,금천동,
42190,10400,철암동,
42190,10500,문곡동,
42190,10600,동점동,
42190,10700,소도동,
42190,10800,혈동,
42190,10900,화전동,
42190,11000,적각동,
42190,11100,창죽동,
42190,11200,통동,
42190,11300,백산동,
42190,11400,원동,
42190,11500,상사미동,
42190,11600,하사미동,
42190,11700,조탄동,
42210,10100,영랑동,
42210,10200,동명동,
42210,10300,중앙동,
42210,10400,금호동,
42210,10500,청학동,
42210,10600,교동,
42210,10700,노학동,
42210,10800,조양동,
42210,10900,청호동,
42210,11000,대포동,
42210,11100,도문동,
42210,11200,설악동,
42210,11300,장사동,
42230,10100,성내동,
42230,10200,성북동,
42230,10300,읍상동,
42230,10400,읍중동,
42230,10500,당저동,
42230,10600,교동,
42230,10700,갈천동,
42230,10800,증산동,
42230,10900,우지동,
42230,11000,마달동,
42230,11100,자원동,
42230,11200,평전동,
42230,11300,등봉동,
42230,11400,도경동,
42230,11500,마평동,
42230,11600,오사동,
42230,11700,건지동,
42230,11800,원당동,
42230,11900,성남동,
42230,12000,남양동,
42230,12100,사직동,
42230,12200,오분동,
42230,12300,적노동,
42230,12400,조비동,
42230,12500,정상동,
42230,12600,정하동,
42230,12700,근산동,
42230,25000,도계읍,
42230,25300,원덕읍,
42230,31000,근덕면,
42230,32000,하장면,
42230,33000,노곡면,
42230,34000,미로면,
42230,35000,가곡면,
42230,36000,신기면,
42720,25000,홍천읍,
42720,31000,화촌면,
42720,32000,두촌면,
42720,33000,내촌면,
42720,34000,서석면,
42720,35000,동면,
42720,36000,남면,
42720,37000,서면,
42720,38000,북방면,
42720,39000,내면,
42730,25000,횡성읍,
42730,31000,우천면,
42730,32000,안흥면,
42730,33000,둔내면,
42730,34000,갑천면,
42730,35000,청일면,
42730,36000,공근면,
42730,37000,서원면,
42730,38000,강림면,
42750,25000,영월읍,
42750,25300,상동읍,
42750,31000,중동면,
42750,32500,김삿갓면,
42750,33000,북면,
42750,34000,남면,
42750,35500,한반도면,
42750,36000,주천면,
42750,38000,무릉도원면,
42760,25000,평창읍,
42760,31000,미탄면,
42760,32000,방림면,
42760,33000,대화면,
42760,34000,봉평면,
42760,35000,용평면,
42760,36000,진부면,
42760,38000,대관령면,
42770,25000,정선읍,
42770,25300,고한읍,
42770,25600,사북읍,
42770,25900,신동읍,
42770,32000,남면,
42770,34000,북평면,
42770,35000,임계면,
42770,36000,화암면,
42770,37000,여량면,
42780,25000,철원읍,
42780,25300,김화읍,
42780,25600,갈말읍,
42780,25900,동송읍,
42780,31000,서면,
42780,32000,근남면,
42780,33000,근북면,
42780,34000,근동면,
42780,35000,원동면,
42780,36000,원남면,
42780,37000,임남면,
42790,25000,화천읍,
42790,31000,간동면,
42790,32000,하남면,
42790,33000,상서면,
42790,34000,사내면,
42800,25000,양구읍,
42800,31500,국토정중앙면,
42800,32000,동면,
42800,33000,방산면,
42800,34000,해안면,
42810,25000,인제읍,
42810,31000,남면,
42810,32000,북면,
42810,33000,기린면,
42810,34000,서화면,
42810,35000,상남면,
42820,25000,간성읍,
42820,25300,거진읍,
42820,31000,현내면,
42820,32000,죽왕면,
42820,33000,토성면,
42820,34000,수동면,
42830,25000,양양읍,
42830,31000,서면,
42830,32000,손양면,
42830,33000,현북면,
42830,34000,현남면,
42830,35000,강현면,
43111,10100,상당구,#REF!
43111,10200,상당구,#REF!
43111,10300,상당구,#REF!
43111,10400,상당구,#REF!
43111,10500,상당구,#REF!
43111,10600,상당구,#REF!
43111,10700,상당구,#REF!
43111,10800,상당구,#REF!
43111,10900,상당구,#REF!
43111,11000,상당구,#REF!
43111,11100,상당구,#REF!
43111,11200,상당구,#REF!
43111,11700,상당구,#REF!
43111,11800,상당구,#REF!
43111,11900,상당구,#REF!
43111,12000,상당구,#REF!
43111,12100,상당구,#REF!
43111,12200,상당구,#REF!
43111,12300,상당구,#REF!
43111,12400,상당구,#REF!
43111,12500,상당구,#REF!
43111,12600,상당구,#REF!
43111,12700,상당구,#REF!
43111,12800,상당구,#REF!
43111,12900,상당구,#REF!
43111,13000,상당구,#REF!
43111,31000,상당구,#REF!
43111,32000,상당구,#REF!
43111,33000,상당구,#REF!
43111,34000,상당구,#REF!
43111,35000,상당구,#REF!
43112,10100,서원구,#REF!
43112,10200,서원구,#REF!
43112,10300,서원구,#REF!
43112,10400,서원구,#REF!
43112,10500,서원구,#REF!
43112,10600,서원구,#REF!
43112,10700,서원구,#REF!
43112,10800,서원구,#REF!
43112,10900,서원구,#REF!
43112,11000,서원구,#REF!
43112,11100,서원구,#REF!
43112,11200,서원구,#REF!
43112,31000,서원구,#REF!
43112,32000,서원구,#REF!
43113,10400,흥덕구,#REF!
43113,10500,흥덕구,#REF!
43113,11300,흥덕구,#REF!
43113,11400,흥덕구,#REF!
43113,11500,흥덕구,#REF!
43113,11600,흥덕구,#REF!
43113,11700,흥덕구,#REF!
43113,11800,흥덕구,#REF!
43113,11900,흥덕구,#REF!
43113,12000,흥덕구,#REF!
43113,12100,흥덕구,#REF!
43113,12200,흥덕구,#REF!
43113,12300,흥덕구,#REF!
43113,12400,흥덕구,#REF!
43113,12500,흥덕구,#REF!
43113,12600,흥덕구,#REF!
43113,12700,흥덕구,#REF!
43113,12800,흥덕구,#REF!
43113,12900,흥덕구,#REF!
43113,13000,흥덕구,#REF!
43113,13100,흥덕구,#REF!
43113,13200,흥덕구,#REF!
43113,13300,흥덕구,#REF!
43113,13400,흥덕구,#REF!
43113,13500,흥덕구,#REF!
43113,13600,흥덕구,#REF!
43113,13700,흥덕구,#REF!
43113,13800,흥덕구,#REF!
43113,13900,흥덕구,#REF!
43113,14000,흥덕구,#REF!
43113,14100,흥덕구,#REF!
43113,25000,흥덕구,#REF!
43113,31000,흥덕구,#REF!
43113,32000,흥덕구,#REF!
43114,10100,청원구,#REF!
43114,10200,청원구,#REF!
43114,10300,청원구,#REF!
43114,10400,청원구,#REF!
43114,10500,청원구,#REF!
43114,10600,청원구,#REF!
43114,10700,청원구,#REF!
43114,10800,청원구,#REF!
43114,10900,청원구,#REF!
43114,11000,청원구,#REF!
43114,11100,청원구,#REF!
43114,11200,청원구,#REF!
43114,11300,청원구,#REF!
43114,25000,청원구,#REF!
43114,25300,청원구,#REF!
43114,31000,청원구,#REF!
43130,10100,성내동,
43130,10200,성남동,
43130,10300,성서동,
43130,10400,충인동,
43130,10500,교현동,
43130,10600,용산동,
43130,10700,호암동,
43130,10800,직동,
43130,10900,단월동,
43130,11000,풍동,
43130,11100,가주동,
43130,11200,용관동,
43130,11300,용두동,
43130,11400,달천동,
43130,11500,봉방동,
43130,11600,칠금동,
43130,11800,연수동,
43130,11900,목행동,
43130,12000,용탄동,
43130,12100,종민동,
43130,12200,안림동,
43130,12300,목벌동,
43130,12400,충의동,
43130,12500,지현동,
43130,12700,문화동,
43130,12800,금릉동,
43130,25000,주덕읍,
43130,31000,살미면,
43130,32500,수안보면,
43130,33500,대소원면,
43130,35000,신니면,
43130,36000,노은면,
43130,37000,앙성면,
43130,38500,중앙탑면,
43130,39000,금가면,
43130,40000,동량면,
43130,41000,산척면,
43130,42000,엄정면,
43130,43000,소태면,
43150,10100,의림동,
43150,10200,서부동,
43150,10300,동현동,
43150,10400,남천동,
43150,10500,교동,
43150,10600,중앙로1가,
43150,10700,중앙로2가,
43150,10800,명동,
43150,10900,화산동,
43150,11000,영천동,
43150,11100,하소동,
43150,11200,신월동,
43150,11300,청전동,
43150,11400,모산동,
43150,11500,고암동,
43150,11600,장락동,
43150,11700,흑석동,
43150,11800,두학동,
43150,11900,고명동,
43150,12000,신백동,
43150,12100,강제동,
43150,12200,명지동,
43150,12300,산곡동,
43150,12400,왕암동,
43150,12500,천남동,
43150,12600,신동,
43150,12700,자작동,
43150,12800,대랑동,
43150,25000,봉양읍,
43150,31000,금성면,
43150,32000,청풍면,
43150,33000,수산면,
43150,34000,덕산면,
43150,35000,한수면,
43150,36000,백운면,
43150,38000,송학면,
43720,25000,보은읍,
43720,31500,속리산면,
43720,32500,장안면,
43720,33000,마로면,
43720,34000,탄부면,
43720,35000,삼승면,
43720,36000,수한면,
43720,37000,회남면,
43720,38500,회인면,
43720,39000,내북면,
43720,40000,산외면,
43730,25000,옥천읍,
43730,31000,동이면,
43730,32000,안남면,
43730,33000,안내면,
43730,34000,청성면,
43730,35000,청산면,
43730,36000,이원면,
43730,37000,군서면,
43730,38000,군북면,
43740,25000,영동읍,
43740,31000,용산면,
43740,32000,황간면,
43740,33500,추풍령면,
43740,34000,매곡면,
43740,35000,상촌면,
43740,36000,양강면,
43740,37000,용화면,
43740,38000,학산면,
43740,39000,양산면,
43740,40000,심천면,
43745,25000,증평읍,
43745,31000,도안면,
43750,25000,진천읍,
43750,25300,덕산읍,
43750,32000,초평면,
43750,33000,문백면,
43750,34000,백곡면,
43750,35000,이월면,
43750,37000,광혜원면,
43760,25000,괴산읍,
43760,31000,감물면,
43760,32000,장연면,
43760,33000,연풍면,
43760,34000,칠성면,
43760,35000,문광면,
43760,36000,청천면,
43760,37000,청안면,
43760,39000,사리면,
43760,40000,소수면,
43760,41000,불정면,
43770,25000,음성읍,
43770,25300,금왕읍,
43770,31000,소이면,
43770,32000,원남면,
43770,33000,맹동면,
43770,34000,대소면,
43770,35000,삼성면,
43770,36000,생극면,
43770,37000,감곡면,
43800,25000,단양읍,
43800,25300,매포읍,
43800,31000,대강면,
43800,32000,가곡면,
43800,33000,영춘면,
43800,34000,어상천면,
43800,35000,적성면,
43800,36000,단성면,
44131,10100,동남구,#REF!
44131,10200,동남구,#REF!
44131,10300,동남구,#REF!
44131,10400,동남구,#REF!
44131,10500,동남구,#REF!
44131,10600,동남구,#REF!
44131,10700,동남구,#REF!
44131,10800,동남구,#REF!
44131,10900,동남구,#REF!
44131,11000,동남구,#REF!
44131,11100,동남구,#REF!
44131,11200,동남구,#REF!
44131,11300,동남구,#REF!
44131,11400,동남구,#REF!
44131,11500,동남구,#REF!
44131,11600,동남구,#REF!
44131,11700,동남구,#REF!
44131,11800,동남구,#REF!
44131,11900,동남구,#REF!
44131,12000,동남구,#REF!
44131,25000,동남구,#REF!
44131,31000,동남구,#REF!
44131,32000,동남구,#REF!
44131,33000,동남구,#REF!
44131,34000,동남구,#REF!
44131,35000,동남구,#REF!
44131,36000,동남구,#REF!
44131,37000,동남구,#REF!
44133,10100,서북구,#REF!
44133,10200,서북구,#REF!
44133,10300,서북구,#REF!
44133,10400,서북구,#REF!
44133,10500,서북구,#REF!
44133,10600,서북구,#REF!
44133,10700,서북구,#REF!
44133,10800,서북구,#REF!
44133,10900,서북구,#REF!
44133,11000,서북구,#REF!
44133,11100,서북구,#REF!
44133,25000,서북구,#REF!
44133,25300,서북구,#REF!
44133,25600,서북구,#REF!
44133,31000,서북구,#REF!
44150,10100,반죽동,
44150,10200,봉황동,
44150,10300,중학동,
44150,10400,중동,
44150,10500,산성동,
44150,10600,교동,
44150,10700,웅진동,
44150,10800,금성동,
44150,10900,옥룡동,
44150,11000,금학동,
44150,11100,봉정동,
44150,11200,주미동,
44150,11300,태봉동,
44150,11400,오곡동,
44150,11500,신기동,
44150,11600,소학동,
44150,11700,상왕동,
44150,11800,무릉동,
44150,11900,월송동,
44150,12000,신관동,
44150,12100,금흥동,
44150,12200,쌍신동,
44150,12300,월미동,
44150,12400,검상동,
44150,12500,석장리동,
44150,12600,송선동,
44150,12700,동현동,
44150,25000,유구읍,
44150,31000,이인면,
44150,32000,탄천면,
44150,33000,계룡면,
44150,34000,반포면,
44150,36000,의당면,
44150,37000,정안면,
44150,38000,우성면,
44150,39000,사곡면,
44150,40000,신풍면,
44180,10100,대천동,
44180,10200,죽정동,
44180,10300,화산동,
44180,10400,동대동,
44180,10500,명천동,
44180,10600,궁촌동,
44180,10700,내항동,
44180,10800,남곡동,
44180,10900,요암동,
44180,11000,신흑동,
44180,25000,웅천읍,
44180,31000,주포면,
44180,32000,오천면,
44180,33000,천북면,
44180,34000,청소면,
44180,35000,청라면,
44180,36000,남포면,
44180,38000,주산면,
44180,39000,미산면,
44180,40000,성주면,
44180,41000,주교면,
44200,10100,온천동,
44200,10200,실옥동,
44200,10300,방축동,
44200,10400,기산동,
44200,10500,초사동,
44200,10600,신인동,
44200,10700,법곡동,
44200,10800,장존동,
44200,10900,좌부동,
44200,11000,읍내동,
44200,11100,풍기동,
44200,11200,용화동,
44200,11300,모종동,
44200,11400,권곡동,
44200,11500,배미동,
44200,11600,득산동,
44200,11700,점양동,
44200,11800,신동,
44200,11900,남동,
44200,25000,염치읍,
44200,25300,배방읍,
44200,31000,송악면,
44200,33000,탕정면,
44200,35000,음봉면,
44200,36000,둔포면,
44200,37000,영인면,
44200,38000,인주면,
44200,39000,선장면,
44200,40000,도고면,
44200,41000,신창면,
44210,10100,읍내동,
44210,10200,동문동,
44210,10300,갈산동,
44210,10400,온석동,
44210,10500,잠홍동,
44210,10600,수석동,
44210,10700,석림동,
44210,10800,석남동,
44210,10900,예천동,
44210,11000,죽성동,
44210,11100,양대동,
44210,11200,오남동,
44210,11300,장동,
44210,11400,덕지천동,
44210,25000,대산읍,
44210,31000,인지면,
44210,32000,부석면,
44210,33000,팔봉면,
44210,34000,지곡면,
44210,36000,성연면,
44210,37000,음암면,
44210,38000,운산면,
44210,39000,해미면,
44210,40000,고북면,
44230,10100,화지동,
44230,10200,반월동,
44230,10300,대교동,
44230,10400,부창동,
44230,10500,취암동,
44230,10600,등화동,
44230,10700,지산동,
44230,10800,덕지동,
44230,10900,내동,
44230,11000,강산동,
44230,11100,관촉동,
44230,25000,강경읍,
44230,25300,연무읍,
44230,31000,성동면,
44230,32000,광석면,
44230,33000,노성면,
44230,34000,상월면,
44230,35000,부적면,
44230,36000,연산면,
44230,38000,벌곡면,
44230,39000,양촌면,
44230,40000,가야곡면,
44230,41000,은진면,
44230,42000,채운면,
44250,10100,금암동,
44250,31000,두마면,
44250,31500,엄사면,
44250,33000,신도안면,
44270,10100,읍내동,
44270,10200,채운동,
44270,10300,우두동,
44270,10400,원당동,
44270,10500,시곡동,
44270,10600,수청동,
44270,10700,대덕동,
44270,10800,행정동,
44270,10900,용연동,
44270,11000,사기소동,
44270,11100,구룡동,
44270,25000,합덕읍,
44270,25300,송악읍,
44270,31000,고대면,
44270,32000,석문면,
44270,33000,대호지면,
44270,34000,정미면,
44270,35000,면천면,
44270,36000,순성면,
44270,37000,우강면,
44270,38000,신평면,
44270,39000,송산면,
44710,25000,금산읍,
44710,31000,금성면,
44710,32000,제원면,
44710,33000,부리면,
44710,34000,군북면,
44710,35000,남일면,
44710,36000,남이면,
44710,37000,진산면,
44710,38000,복수면,
44710,39000,추부면,
44760,25000,부여읍,
44760,31000,규암면,
44760,32000,은산면,
44760,33000,외산면,
44760,34000,내산면,
44760,35000,구룡면,
44760,36000,홍산면,
44760,37000,옥산면,
44760,38000,남면,
44760,39000,충화면,
44760,40000,양화면,
44760,41000,임천면,
44760,42000,장암면,
44760,43000,세도면,
44760,44000,석성면,
44760,45000,초촌면,
44770,25000,장항읍,
44770,25300,서천읍,
44770,31000,마서면,
44770,32000,화양면,
44770,33000,기산면,
44770,34000,한산면,
44770,35000,마산면,
44770,36000,시초면,
44770,37000,문산면,
44770,38000,판교면,
44770,39000,종천면,
44770,40000,비인면,
44770,41000,서면,
44790,25000,청양읍,
44790,31000,운곡면,
44790,32000,대치면,
44790,33000,정산면,
44790,34000,목면,
44790,35000,청남면,
44790,36000,장평면,
44790,37000,남양면,
44790,38000,화성면,
44790,39000,비봉면,
44800,25000,홍성읍,
44800,25300,광천읍,
44800,25600,홍북읍,
44800,32000,금마면,
44800,33000,홍동면,
44800,34000,장곡면,
44800,35000,은하면,
44800,36000,결성면,
44800,37000,서부면,
44800,38000,갈산면,
44800,39000,구항면,
44810,25000,예산읍,
44810,25300,삽교읍,
44810,31000,대술면,
44810,32000,신양면,
44810,33000,광시면,
44810,34000,대흥면,
44810,35000,응봉면,
44810,36000,덕산면,
44810,37000,봉산면,
44810,38000,고덕면,
44810,39000,신암면,
44810,40000,오가면,
44825,25000,태안읍,
44825,25300,안면읍,
44825,31000,고남면,
44825,32000,남면,
44825,33000,근흥면,
44825,34000,소원면,
44825,35000,원북면,
44825,36000,이원면,
45111,10100,완산구,#REF!
45111,10200,완산구,#REF!
45111,10300,완산구,#REF!
45111,10400,완산구,#REF!
45111,10500,완산구,#REF!
45111,10600,완산구,#REF!
45111,10700,완산구,#REF!
45111,10800,완산구,#REF!
45111,10900,완산구,#REF!
45111,11000,완산구,#REF!
45111,11100,완산구,#REF!
45111,11200,완산구,#REF!
45111,11300,완산구,#REF!
45111,11400,완산구,#REF!
45111,11500,완산구,#REF!
45111,11600,완산구,#REF!
45111,11700,완산구,#REF!
45111,11800,완산구,#REF!
45111,11900,완산구,#REF!
45111,12000,완산구,#REF!
45111,12100,완산구,#REF!
45111,12200,완산구,#REF!
45111,12300,완산구,#REF!
45111,12400,완산구,#REF!
45111,12500,완산구,#REF!
45111,12600,완산구,#REF!
45111,12700,완산구,#REF!
45111,12800,완산구,#REF!
45111,12900,완산구,#REF!
45111,13000,완산구,#REF!
45111,13100,완산구,#REF!
45111,13200,완산구,#REF!
45111,13300,완산구,#REF!
45111,13400,완산구,#REF!
45111,13500,완산구,#REF!
45111,13600,완산구,#REF!
45111,13700,완산구,#REF!
45111,13800,완산구,#REF!
45111,13900,완산구,#REF!
45111,14000,완산구,#REF!
45111,14100,완산구,#REF!
45111,14200,완산구,#REF!
45111,14300,완산구,#REF!
45111,14400,완산구,#REF!
45111,14500,완산구,#REF!
45111,14700,완산구,#REF!
45113,10200,덕진구,#REF!
45113,10300,덕진구,#REF!
45113,10400,덕진구,#REF!
45113,10500,덕진구,#REF!
45113,10600,덕진구,#REF!
45113,10700,덕진구,#REF!
45113,10800,덕진구,#REF!
45113,10900,덕진구,#REF!
45113,11000,덕진구,#REF!
45113,11100,덕진구,#REF!
45113,11200,덕진구,#REF!
45113,11300,덕진구,#REF!
45113,11400,덕진구,#REF!
45113,11500,덕진구,#REF!
45113,11600,덕진구,#REF!
45113,11700,덕진구,#REF!
45113,11800,덕진구,#REF!
45113,11900,덕진구,#REF!
45113,12000,덕진구,#REF!
45113,12100,덕진구,#REF!
45113,12200,덕진구,#REF!
45113,12300,덕진구,#REF!
45113,12400,덕진구,#REF!
45113,12500,덕진구,#REF!
45113,12600,덕진구,#REF!
45113,12700,덕진구,#REF!
45113,12900,덕진구,#REF!
45113,13000,덕진구,#REF!
45113,13100,덕진구,#REF!
45113,13200,덕진구,#REF!
45113,13300,덕진구,#REF!
45113,13400,덕진구,#REF!
45113,13500,덕진구,#REF!
45113,13600,덕진구,#REF!
45113,13700,덕진구,#REF!
45113,13800,덕진구,#REF!
45113,13900,덕진구,#REF!
45130,10100,해망동,
45130,10200,신흥동,
45130,10300,금동,
45130,10400,월명동,
45130,10500,신창동,
45130,10600,오룡동,
45130,10700,금광동,
45130,10800,신풍동,
45130,10900,송풍동,
45130,11000,문화동,
45130,11100,삼학동,
45130,11200,선양동,
45130,11300,둔율동,
45130,11400,창성동,
45130,11500,명산동,
45130,11600,송창동,
45130,11700,개복동,
45130,11800,중앙로1가,
45130,11900,영화동,
45130,12000,장미동,
45130,12100,중앙로2가,
45130,12200,영동,
45130,12300,신영동,
45130,12400,죽성동,
45130,12500,평화동,
45130,12600,중앙로3가,
45130,12700,대명동,
45130,12800,장재동,
45130,12900,미원동,
45130,13000,중동,
45130,13100,금암동,
45130,13200,동흥남동,
45130,13300,서흥남동,
45130,13400,조촌동,
45130,13500,경장동,
45130,13600,경암동,
45130,13700,구암동,
45130,13800,내흥동,
45130,13900,개정동,
45130,14000,사정동,
45130,14100,수송동,
45130,14200,미장동,
45130,14300,지곡동,
45130,14400,나운동,
45130,14500,미룡동,
45130,14600,소룡동,
45130,14700,오식도동,
45130,14800,비응도동,
45130,14900,신관동,
45130,15000,개사동,
45130,15100,산북동,
45130,15200,내초동,
45130,25000,옥구읍,
45130,31000,옥산면,
45130,32000,회현면,
45130,33000,임피면,
45130,34000,서수면,
45130,35000,대야면,
45130,36000,개정면,
45130,37000,성산면,
45130,38000,나포면,
45130,39000,옥도면,
45130,40000,옥서면,
45140,10100,창인동1가,
45140,10200,창인동2가,
45140,10300,중앙동1가,
45140,10400,중앙동2가,
45140,10500,중앙동3가,
45140,10600,평화동,
45140,10700,갈산동,
45140,10800,주현동,
45140,10900,인화동1가,
45140,11000,인화동2가,
45140,11100,동산동,
45140,11200,마동,
45140,11300,남중동,
45140,11400,모현동1가,
45140,11500,모현동2가,
45140,11600,송학동,
45140,11700,목천동,
45140,11800,만석동,
45140,11900,현영동,
45140,12000,신용동,
45140,12100,신동,
45140,12200,영등동,
45140,12300,어양동,
45140,12400,신흥동,
45140,12500,금강동,
45140,12600,석탄동,
45140,12700,팔봉동,
45140,12800,덕기동,
45140,12900,석왕동,
45140,13000,은기동,
45140,13100,정족동,
45140,13200,임상동,
45140,13300,월성동,
45140,13400,부송동,
45140,13500,용제동,
45140,13600,석암동,
45140,25000,함열읍,
45140,31000,오산면,
45140,32000,황등면,
45140,33000,함라면,
45140,34000,웅포면,
45140,35000,성당면,
45140,36000,용안면,
45140,37000,낭산면,
45140,38000,망성면,
45140,39000,여산면,
45140,40000,금마면,
45140,41000,왕궁면,
45140,42000,춘포면,
45140,43000,삼기면,
45140,44000,용동면,
45180,10100,수성동,
45180,10200,장명동,
45180,10300,상동,
45180,10400,시기동,
45180,10500,연지동,
45180,10600,농소동,
45180,10700,하모동,
45180,10800,상평동,
45180,10900,과교동,
45180,11000,삼산동,
45180,11100,진산동,
45180,11200,금붕동,
45180,11300,송산동,
45180,11400,신월동,
45180,11500,용산동,
45180,11600,교암동,
45180,11700,부전동,
45180,11800,쌍암동,
45180,11900,내장동,
45180,12000,영파동,
45180,12100,하북동,
45180,12200,구룡동,
45180,12300,흑암동,
45180,12400,용계동,
45180,12500,공평동,
45180,12600,망제동,
45180,12700,신정동,
45180,25000,신태인읍,
45180,31000,북면,
45180,32000,입암면,
45180,33000,소성면,
45180,34000,고부면,
45180,35000,영원면,
45180,36000,덕천면,
45180,37000,이평면,
45180,38000,정우면,
45180,39000,태인면,
45180,40000,감곡면,
45180,41000,옹동면,
45180,42000,칠보면,
45180,43000,산내면,
45180,44000,산외면,
45190,10100,동충동,
45190,10200,하정동,
45190,10300,죽항동,
45190,10400,쌍교동,
45190,10500,천거동,
45190,10600,금동,
45190,10700,조산동,
45190,10800,왕정동,
45190,10900,신정동,
45190,11000,화정동,
45190,11100,향교동,
45190,11200,용정동,
45190,11300,광치동,
45190,11400,내척동,
45190,11500,산곡동,
45190,11600,도통동,
45190,11700,월락동,
45190,11800,고죽동,
45190,11900,식정동,
45190,12000,갈치동,
45190,12100,노암동,
45190,12200,어현동,
45190,12300,신촌동,
45190,25000,운봉읍,
45190,31000,주천면,
45190,32000,수지면,
45190,33000,송동면,
45190,34000,주생면,
45190,35000,금지면,
45190,36000,대강면,
45190,37000,대산면,
45190,38000,사매면,
45190,39000,덕과면,
45190,40000,보절면,
45190,41000,산동면,
45190,42000,이백면,
45190,45000,아영면,
45190,46000,산내면,
45190,47000,인월면,
45210,10100,요촌동,
45210,10200,신풍동,
45210,10300,용동,
45210,10400,검산동,
45210,10500,순동,
45210,10600,백학동,
45210,10700,서암동,
45210,10800,신곡동,
45210,10900,교동,
45210,11000,옥산동,
45210,11100,갈공동,
45210,11200,하동,
45210,11300,흥사동,
45210,11400,상동동,
45210,11500,월성동,
45210,11600,황산동,
45210,11700,난봉동,
45210,11800,오정동,
45210,11900,복죽동,
45210,12000,입석동,
45210,12100,장화동,
45210,12200,신덕동,
45210,12300,월봉동,
45210,12400,신월동,
45210,12500,연정동,
45210,12600,명덕동,
45210,12700,제월동,
45210,12800,도장동,
45210,12900,서정동,
45210,13000,양전동,
45210,25000,만경읍,
45210,32000,죽산면,
45210,33000,백산면,
45210,34000,용지면,
45210,35000,백구면,
45210,36000,부량면,
45210,38000,공덕면,
45210,39000,청하면,
45210,40000,성덕면,
45210,41000,진봉면,
45210,42000,금구면,
45210,43000,봉남면,
45210,44000,황산면,
45210,45000,금산면,
45210,46000,광활면,
45710,25000,삼례읍,
45710,25300,봉동읍,
45710,25600,용진읍,
45710,32000,상관면,
45710,33000,이서면,
45710,34000,소양면,
45710,35000,구이면,
45710,36000,고산면,
45710,37000,비봉면,
45710,38000,운주면,
45710,39000,화산면,
45710,40000,동상면,
45710,41000,경천면,
45720,25000,진안읍,
45720,31000,용담면,
45720,32000,안천면,
45720,33000,동향면,
45720,34000,상전면,
45720,35000,백운면,
45720,36000,성수면,
45720,37000,마령면,
45720,38000,부귀면,
45720,39000,정천면,
45720,40000,주천면,
45730,25000,무주읍,
45730,31000,무풍면,
45730,32000,설천면,
45730,33000,적상면,
45730,34000,안성면,
45730,35000,부남면,
45740,25000,장수읍,
45740,31000,산서면,
45740,32000,번암면,
45740,33500,장계면,
45740,34000,천천면,
45740,35000,계남면,
45740,36000,계북면,
45750,25000,임실읍,
45750,31000,청웅면,
45750,32000,운암면,
45750,33000,신평면,
45750,34000,성수면,
45750,35500,오수면,
45750,36000,신덕면,
45750,37000,삼계면,
45750,38000,관촌면,
45750,39000,강진면,
45750,40000,덕치면,
45750,41000,지사면,
45770,25000,순창읍,
45770,31000,인계면,
45770,32000,동계면,
45770,33000,풍산면,
45770,34000,금과면,
45770,35000,팔덕면,
45770,36000,쌍치면,
45770,37000,복흥면,
45770,38000,적성면,
45770,39000,유등면,
45770,40000,구림면,
45790,25000,고창읍,
45790,31000,고수면,
45790,32000,아산면,
45790,33000,무장면,
45790,34000,공음면,
45790,35000,상하면,
45790,36000,해리면,
45790,37000,성송면,
45790,38000,대산면,
45790,39000,심원면,
45790,40000,흥덕면,
45790,41000,성내면,
45790,42000,신림면,
45790,43000,부안면,
45800,25000,부안읍,
45800,31000,주산면,
45800,32000,동진면,
45800,33000,행안면,
45800,34000,계화면,
45800,35000,보안면,
45800,36000,변산면,
45800,37000,진서면,
45800,38000,백산면,
45800,39000,상서면,
45800,40000,하서면,
45800,41000,줄포면,
45800,42000,위도면,
46110,10100,용당동,
46110,10200,산정동,
46110,10300,연산동,
46110,10400,대성동,
46110,10500,양동,
46110,10600,북교동,
46110,10700,남교동,
46110,10800,호남동,
46110,10900,대안동,
46110,11000,창평동,
46110,11100,명륜동,
46110,11200,죽동,
46110,11300,무안동,
46110,11400,측후동,
