코드,레벨,상위코드,코드명
11027,3,47795,감포읍 팔조리
25028,3,47130,감포읍 호동리
11028,3,47790,감포읍 호동리
11028,3,47795,감포읍 호동리
10100,3,47150,감호동
11800,3,25200,갑동
11800,3,30200,갑동
12800,3,47290,갑제동
34000,3,42730,갑천면
34003,3,42730,갑천면 갑천리
34004,3,42730,갑천면 고시리
34024,3,42730,갑천면 구방리
34033,3,42730,갑천면 대관대리
34026,3,42730,갑천면 매일리
34034,3,42730,갑천면 병지방리
34022,3,42730,갑천면 부동리
34030,3,42730,갑천면 삼거리
34028,3,42730,갑천면 상대리
34001,3,42730,갑천면 속실리
34002,3,42730,갑천면 유평리
34029,3,42730,갑천면 율동리
34031,3,42730,갑천면 전촌리
34021,3,42730,갑천면 중금리
34032,3,42730,갑천면 추동리
34025,3,42730,갑천면 포동리
34027,3,42730,갑천면 하대리
34023,3,42730,갑천면 화전리
25000,3,44230,강경읍
12000,3,44750,강경읍
12021,3,44750,강경읍 남교동
25021,3,44230,강경읍 남교리
12034,3,44750,강경읍 남교리
12029,3,44750,강경읍 대흥동
25029,3,44230,강경읍 대흥리
12042,3,44750,강경읍 대흥리
12022,3,44750,강경읍 동흥동
25022,3,44230,강경읍 동흥리
12035,3,44750,강경읍 동흥리
12023,3,44750,강경읍 북옥동
25023,3,44230,강경읍 북옥리
12036,3,44750,강경읍 북옥리
12032,3,44750,강경읍 산양동
25032,3,44230,강경읍 산양리
12045,3,44750,강경읍 산양리
12024,3,44750,강경읍 서창동
25024,3,44230,강경읍 서창리
12037,3,44750,강경읍 서창리
12027,3,44750,강경읍 염천동
25027,3,44230,강경읍 염천리
12040,3,44750,강경읍 염천리
12026,3,44750,강경읍 중앙동
25026,3,44230,강경읍 중앙리
12039,3,44750,강경읍 중앙리
12031,3,44750,강경읍 채산동
25031,3,44230,강경읍 채산리
12044,3,44750,강경읍 채산리
12033,3,44750,강경읍 채운동
25033,3,44230,강경읍 채운리
12046,3,44750,강경읍 채운리
12028,3,44750,강경읍 태평동
25028,3,44230,강경읍 태평리
12041,3,44750,강경읍 태평리
12025,3,44750,강경읍 홍교동
25025,3,44230,강경읍 홍교리
12038,3,44750,강경읍 홍교리
12030,3,44750,강경읍 황산동
25030,3,44230,강경읍 황산리
12043,3,44750,강경읍 황산리
31000,3,47770,강구면
31021,3,47770,강구면 강구동
31031,3,47770,강구면 강구리
31030,3,47770,강구면 금진동
31040,3,47770,강구면 금진리
31028,3,47770,강구면 금호동
31038,3,47770,강구면 금호리
31023,3,47770,강구면 삼사동
31033,3,47770,강구면 삼사리
31025,3,47770,강구면 상직동
31035,3,47770,강구면 상직리
31027,3,47770,강구면 소월동
31037,3,47770,강구면 소월리
31022,3,47770,강구면 오포동
31032,3,47770,강구면 오포리
31041,3,47770,강구면 원직리
31029,3,47770,강구면 하저동
31039,3,47770,강구면 하저리
31026,3,47770,강구면 하직동
31036,3,47770,강구면 하직리
31024,3,47770,강구면 화전동
31034,3,47770,강구면 화전리
00000,2,11000,강남구
90900,3,47170,강남동
10300,3,48170,강남동
39000,3,43710,강내면
39022,3,43710,강내면 궁현리
39026,3,43710,강내면 다락리
39024,3,43710,강내면 당곡리
39004,3,43710,강내면 부탄리
39028,3,43710,강내면 사곡리
39033,3,43710,강내면 사인리
39025,3,43710,강내면 산단리
39003,3,43710,강내면 석소리
39032,3,43710,강내면 석화리
39002,3,43710,강내면 신촌리
39021,3,43710,강내면 연정리
39034,3,43710,강내면 월곡리
39030,3,43710,강내면 월탄리
39023,3,43710,강내면 저산리
39001,3,43710,강내면 정봉리
39031,3,43710,강내면 탑연리
39027,3,43710,강내면 태성리
39035,3,43710,강내면 학천리
39029,3,43710,강내면 황탄리
11600,3,48250,강동
00000,2,11000,강동구
11600,3,21320,강동동
10300,3,21440,강동동
10300,3,26440,강동동
34000,3,42150,강동면
34000,3,42840,강동면
37000,3,47130,강동면
37000,3,47790,강동면
37000,3,47795,강동면
04000,3,48060,강동면
32000,3,48770,강동면
32000,3,48775,강동면
04007,3,48060,강동면 구유리
32022,3,48770,강동면 구유리
32022,3,48775,강동면 구유리
37029,3,47130,강동면 국당리
37029,3,47790,강동면 국당리
37029,3,47795,강동면 국당리
37024,3,47130,강동면 다산리
37024,3,47790,강동면 다산리
37024,3,47795,강동면 다산리
37025,3,47130,강동면 단구리
37025,3,47790,강동면 단구리
37025,3,47795,강동면 단구리
04008,3,48060,강동면 당사리
32026,3,48770,강동면 당사리
32026,3,48775,강동면 당사리
04003,3,48060,강동면 대안리
32025,3,48770,강동면 대안리
32025,3,48775,강동면 대안리
37021,3,47130,강동면 모서리
37021,3,47790,강동면 모서리
37021,3,47795,강동면 모서리
34022,3,42150,강동면 모전리
34022,3,42840,강동면 모전리
04005,3,48060,강동면 무룡리
32021,3,48770,강동면 무룡리
32021,3,48775,강동면 무룡리
34030,3,42150,강동면 산성우리
34030,3,42840,강동면 산성우리
04004,3,48060,강동면 산하리
32028,3,48770,강동면 산하리
32028,3,48775,강동면 산하리
34021,3,42150,강동면 상시동리
34021,3,42840,강동면 상시동리
04002,3,48060,강동면 신명리
32024,3,48770,강동면 신명리
32024,3,48775,강동면 신명리
04006,3,48060,강동면 신현리
32027,3,48770,강동면 신현리
32027,3,48775,강동면 신현리
34029,3,42150,강동면 심곡리
34029,3,42840,강동면 심곡리
37023,3,47130,강동면 안계리
37023,3,47790,강동면 안계리
37023,3,47795,강동면 안계리
34023,3,42150,강동면 안인리
34023,3,42840,강동면 안인리
34024,3,42150,강동면 안인진리
34024,3,42840,강동면 안인진리
37031,3,47130,강동면 양동리
37031,3,47790,강동면 양동리
37031,3,47795,강동면 양동리
04009,3,48060,강동면 어물리
32029,3,48770,강동면 어물리
32029,3,48775,강동면 어물리
34031,3,42150,강동면 언별리
34031,3,42840,강동면 언별리
37027,3,47130,강동면 오금리
37027,3,47790,강동면 오금리
37027,3,47795,강동면 오금리
37028,3,47130,강동면 왕신리
37028,3,47790,강동면 왕신리
37028,3,47795,강동면 왕신리
34027,3,42840,강동면 운산리
37026,3,47130,강동면 유금리
37026,3,47790,강동면 유금리
37026,3,47795,강동면 유금리
37030,3,47130,강동면 인동리
37030,3,47790,강동면 인동리
37030,3,47795,강동면 인동리
34025,3,42150,강동면 임곡리
34025,3,42840,강동면 임곡리
34028,3,42150,강동면 정동진리
34028,3,42840,강동면 정동진리
04001,3,48060,강동면 정자리
32023,3,48770,강동면 정자리
32023,3,48775,강동면 정자리
34026,3,42150,강동면 하시동리
34026,3,42840,강동면 하시동리
37022,3,47130,강동면 호명리
37022,3,47790,강동면 호명리
37022,3,47795,강동면 호명리
00000,2,42000,강릉시
38000,3,42730,강림면
38021,3,42730,강림면 강림리
38022,3,42730,강림면 부곡리
38023,3,42730,강림면 월현리
13800,3,41280,강매동
11300,3,42150,강문동
00000,2,11000,강북구
11000,3,44230,강산동
31000,3,41830,강상면
31023,3,41830,강상면 교평리
31027,3,41830,강상면 대석리
31021,3,41830,강상면 병산리
31026,3,41830,강상면 세월리
31022,3,41830,강상면 송학리
31024,3,41830,강상면 신화리
31025,3,41830,강상면 화양리
90500,3,43110,강서1동
90600,3,43110,강서2동
00000,2,11000,강서구
00000,2,26000,강서구
14200,3,43110,강서동
03000,3,43710,강서면
03013,3,43710,강서면 남촌리
03014,3,43710,강서면 내곡리
03006,3,43710,강서면 동막리
03017,3,43710,강서면 문암리
03022,3,43710,강서면 비하리
03015,3,43710,강서면 상신리
03009,3,43710,강서면 서촌리
03002,3,43710,강서면 석곡리
03018,3,43710,강서면 송절리
03007,3,43710,강서면 수의리
03012,3,43710,강서면 신대리
03010,3,43710,강서면 신성리
03004,3,43710,강서면 신전리
03020,3,43710,강서면 외북리
03001,3,43710,강서면 용정리
03016,3,43710,강서면 원평리
03008,3,43710,강서면 지동리
03011,3,43710,강서면 평리
03021,3,43710,강서면 향정리
03005,3,43710,강서면 현암리
03019,3,43710,강서면 화계리
03003,3,43710,강서면 휴암리
40000,3,43710,강외면
40023,3,43710,강외면 공북리
40027,3,43710,강외면 궁평리
40029,3,43710,강외면 동평리
40025,3,43710,강외면 만수리
40031,3,43710,강외면 봉산리
40033,3,43710,강외면 상봉리
40022,3,43710,강외면 상정리
40030,3,43710,강외면 서평리
40034,3,43710,강외면 심중리
40024,3,43710,강외면 쌍청리
40026,3,43710,강외면 연제리
40028,3,43710,강외면 오송리
40032,3,43710,강외면 정중리
40021,3,43710,강외면 호계리
42000,1,00000,강원도
11000,3,11740,강일동
11600,3,49130,강정동
11600,3,50130,강정동
12100,3,43150,강제동
00000,2,46000,강진군
39000,3,45750,강진면
39023,3,45750,강진면 갈담리
39027,3,45750,강진면 문방리
39030,3,45750,강진면 방현리
39021,3,45750,강진면 백련리
39022,3,45750,강진면 부흥리
39026,3,45750,강진면 옥정리
39025,3,45750,강진면 용수리
39028,3,45750,강진면 필봉리
39029,3,45750,강진면 학석리
39024,3,45750,강진면 회진리
25000,3,46810,강진읍
25024,3,46810,강진읍 교촌리
25022,3,46810,강진읍 남성리
25027,3,46810,강진읍 남포리
25031,3,46810,강진읍 덕남리
25021,3,46810,강진읍 동성리
25025,3,46810,강진읍 목리
25035,3,46810,강진읍 서산리
25023,3,46810,강진읍 서성리
25033,3,46810,강진읍 송덕리
25032,3,46810,강진읍 송전리
25029,3,46810,강진읍 영파리
25030,3,46810,강진읍 임천리
25034,3,46810,강진읍 춘전리
25026,3,46810,강진읍 평동리
25028,3,46810,강진읍 학명리
37000,3,41670,강천면
38000,3,41730,강천면
37024,3,41670,강천면 가야리
38024,3,41730,강천면 가야리
37021,3,41670,강천면 간매리
38021,3,41730,강천면 간매리
37027,3,41670,강천면 강천리
38027,3,41730,강천면 강천리
37022,3,41670,강천면 걸은리
38022,3,41730,강천면 걸은리
37026,3,41670,강천면 굴암리
38026,3,41730,강천면 굴암리
38029,3,41730,강천면 대둔리
37029,3,41670,강천면 도전리
38030,3,41730,강천면 도전리
37028,3,41670,강천면 부평리
38028,3,41730,강천면 부평리
37023,3,41670,강천면 이호리
38023,3,41730,강천면 이호리
37025,3,41670,강천면 적금리
38025,3,41730,강천면 적금리
32000,3,41830,강하면
32023,3,41830,강하면 동오리
32025,3,41830,강하면 성덕리
32022,3,41830,강하면 왕창리
32021,3,41830,강하면 운심리
32026,3,41830,강하면 전수리
32024,3,41830,강하면 항금리
35000,3,42830,강현면
35026,3,42830,강현면 간곡리
35024,3,42830,강현면 강선리
35035,3,42830,강현면 광석리
35031,3,42830,강현면 금풍리
35034,3,42830,강현면 답리
35027,3,42830,강현면 둔전리
35042,3,42830,강현면 물갑리
35025,3,42830,강현면 물치리
35033,3,42830,강현면 방축리
35032,3,42830,강현면 사교리
35021,3,42830,강현면 상복리
35028,3,42830,강현면 석교리
35037,3,42830,강현면 용호리
35038,3,42830,강현면 장산리
35041,3,42830,강현면 적은리
35039,3,42830,강현면 전진리
35036,3,42830,강현면 정암리
35040,3,42830,강현면 주청리
35022,3,42830,강현면 중복리
35029,3,42830,강현면 침교리
35023,3,42830,강현면 하복리
35030,3,42830,강현면 회룡리
00000,2,28000,강화군
03000,3,41880,강화면
03005,3,41880,강화면 갑곳리
03001,3,41880,강화면 관청리
03003,3,41880,강화면 국화리
03004,3,41880,강화면 남산리
03009,3,41880,강화면 대산리
03002,3,41880,강화면 신문리
03007,3,41880,강화면 옥림리
03006,3,41880,강화면 용정리
03008,3,41880,강화면 월곳리
25000,3,28710,강화읍
11000,3,41880,강화읍
25025,3,28710,강화읍 갑곳리
11025,3,41880,강화읍 갑곳리
25022,3,28710,강화읍 관청리
11022,3,41880,강화읍 관청리
25023,3,28710,강화읍 국화리
11023,3,41880,강화읍 국화리
25024,3,28710,강화읍 남산리
11024,3,41880,강화읍 남산리
25029,3,28710,강화읍 대산리
11029,3,41880,강화읍 대산리
25021,3,28710,강화읍 신문리
11021,3,41880,강화읍 신문리
25027,3,28710,강화읍 옥림리
11027,3,41880,강화읍 옥림리
25026,3,28710,강화읍 용정리
11026,3,41880,강화읍 용정리
25028,3,28710,강화읍 월곳리
11028,3,41880,강화읍 월곳리
03000,3,41730,개군면
41000,3,41830,개군면
03012,3,41730,개군면 계전리
41032,3,41830,개군면 계전리
03005,3,41730,개군면 공세리
41025,3,41830,개군면 공세리
03002,3,41730,개군면 구미리
41022,3,41830,개군면 구미리
03009,3,41730,개군면 내리
41029,3,41830,개군면 내리
03007,3,41730,개군면 부리
41027,3,41830,개군면 부리
03006,3,41730,개군면 불곡리
41026,3,41830,개군면 불곡리
03013,3,41730,개군면 상자포리
41033,3,41830,개군면 상자포리
03004,3,41730,개군면 석장리
41024,3,41830,개군면 석장리
03003,3,41730,개군면 앙덕리
41023,3,41830,개군면 앙덕리
03008,3,41730,개군면 자연리
41028,3,41830,개군면 자연리
03011,3,41730,개군면 주읍리
41031,3,41830,개군면 주읍리
03001,3,41730,개군면 하자포리
41021,3,41830,개군면 하자포리
03010,3,41730,개군면 향리
41030,3,41830,개군면 향리
92100,3,21230,개금1동
92200,3,21230,개금2동
92300,3,21230,개금3동
11100,3,21230,개금동
11100,3,26230,개금동
34000,3,47150,개령면
34000,3,47860,개령면
34027,3,47860,개령면 광천동
34027,3,47150,개령면 광천리
34035,3,47860,개령면 광천리
34028,3,47860,개령면 남전동
34028,3,47150,개령면 남전리
34036,3,47860,개령면 남전리
34001,3,47860,개령면 대광동
34023,3,47860,개령면 덕촌동
34023,3,47150,개령면 덕촌리
34031,3,47860,개령면 덕촌리
34025,3,47860,개령면 동부동
34025,3,47150,개령면 동부리
34033,3,47860,개령면 동부리
34024,3,47860,개령면 서부동
34024,3,47150,개령면 서부리
34032,3,47860,개령면 서부리
34022,3,47860,개령면 신룡동
34022,3,47150,개령면 신룡리
34030,3,47860,개령면 신룡리
34026,3,47860,개령면 양천동
34026,3,47150,개령면 양천리
34034,3,47860,개령면 양천리
34021,3,47860,개령면 황계동
34021,3,47150,개령면 황계리
34029,3,47860,개령면 황계리
11700,3,45130,개복동
92300,3,11530,개봉1동
92400,3,11530,개봉2동
92500,3,11530,개봉3동
10700,3,11530,개봉동
02100,3,11560,개봉동
15000,3,45130,개사동
13500,3,43110,개신동
10500,3,42130,개운동
11100,3,47250,개운동
13900,3,45130,개정동
36000,3,45130,개정면
36000,3,45820,개정면
36001,3,45820,개정면 개정리
36024,3,45130,개정면 발산리
36024,3,45820,개정면 발산리
36021,3,45130,개정면 아동리
36021,3,45820,개정면 아동리
36023,3,45130,개정면 아산리
36023,3,45820,개정면 아산리
36026,3,45130,개정면 옥석리
36026,3,45820,개정면 옥석리
36022,3,45130,개정면 운회리
36022,3,45820,개정면 운회리
36025,3,45130,개정면 통사리
36025,3,45820,개정면 통사리
35000,3,47830,개진면
35025,3,47830,개진면 개포동
35036,3,47830,개진면 개포리
35027,3,47830,개진면 구곡동
35038,3,47830,개진면 구곡리
35022,3,47830,개진면 반운동
35033,3,47830,개진면 반운리
